order_id,customer_id,promotion_id,order_date,order_status,shipping_address,billing_address,discount_amount,shipping_charge,order_total_amount
1762,185,65.0,2026-07-06,Delivered,"093, Ramachandran Chowk, Panvel-787005","093, Ramachandran Chowk, Panvel-787005",1130.11,0.0,3807.02
1763,185,,2026-08-15,Delivered,"093, Ramachandran Chowk, Panvel-787005","093, Ramachandran Chowk, Panvel-787005",0.0,61.32,304.72
1764,186,,2025-07-30,Delivered,"20/204, Shan Zila, Gudivada 117993","20/204, Shan Zila, Gudivada 117993",0.0,80.19,1049.99
1765,186,,2025-08-22,Delivered,"20/204, Shan Zila, Gudivada 117993","20/204, Shan Zila, Gudivada 117993",0.0,58.19,322.28
1766,186,,2025-11-07,Delivered,"20/204, Shan Zila, Gudivada 117993","20/204, Shan Zila, Gudivada 117993",0.0,0.0,1985.38
1767,186,,2025-12-08,Delivered,"20/204, Shan Zila, Gudivada 117993","20/204, Shan Zila, Gudivada 117993",0.0,0.0,3866.8
1768,186,27.0,2025-12-20,Delivered,"20/204, Shan Zila, Gudivada 117993","20/204, Shan Zila, Gudivada 117993",1593.32,0.0,2075.38
1769,186,,2026-03-18,Delivered,,"20/204, Shan Zila, Gudivada 117993",0.0,0.0,6282.7
1770,187,,2025-11-05,Delivered,"25, Gala Circle, Latur 219620","25, Gala Circle, Latur 219620",0.0,0.0,1342.93
1771,188,,2023-08-24,Delivered,"27/91, Pall Road, Kolkata-318195","27/91, Pall Road, Kolkata-318195",0.0,0.0,1158.6
1772,188,10.0,2024-01-03,Delivered,"27/91, Pall Road, Kolkata-318195","27/91, Pall Road, Kolkata-318195",149.21,0.0,1108.9
1773,188,,2024-08-14,Delivered,"27/91, Pall Road, Kolkata-318195","27/91, Pall Road, Kolkata-318195",0.0,0.0,1353.12
1774,188,,2024-08-25,Delivered,"27/91, Pall Road, Kolkata-318195","27/91, Pall Road, Kolkata-318195",0.0,79.3,743.75
1775,188,,2024-09-09,DELIVERED,"27/91, Pall Road, Kolkata-318195","27/91, Pall Road, Kolkata-318195",0.0,48.73,671.15
1776,188,51.0,2024-12-11,Delivered,"27/91, Pall Road, Kolkata-318195","27/91, Pall Road, Kolkata-318195",348.42,0.0,2373.62
1777,188,,2025-08-13,Delivered,"27/91, Pall Road, Kolkata-318195","27/91, Pall Road, Kolkata-318195",0.0,0.0,1669.24
1778,188,14.0,2025-09-10,Delivered,"27/91, Pall Road, Kolkata-318195","27/91, Pall Road, Kolkata-318195",225.1,0.0,1068.57
1779,188,,2026-06-19,Delivered,"27/91, Pall Road, Kolkata-318195","27/91, Pall Road, Kolkata-318195",0.0,0.0,1692.3
1780,189,,2025-10-24,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",0.0,0.0,12930.31
1781,189,,2025-10-29,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",0.0,0.0,4621.84
1782,189,,2025-11-08,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",0.0,0.0,2851.44
1783,189,72.0,2025-12-06,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",135.65,72.82,925.9
1784,189,,2025-12-19,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",0.0,0.0,1993.14
1785,189,,2026-01-27,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",0.0,0.0,2627.28
1786,189,75.0,2026-03-13,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",131.53,61.26,291.08
1787,189,,2026-03-21,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",0.0,0.0,6194.37
1788,189,56.0,2026-05-11,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",874.78,0.0,3440.88
1789,189,,2026-06-05,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",0.0,80.51,832.01
1790,189,,2026-06-07,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",0.0,0.0,2761.13
1791,189,,2026-06-14,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",0.0,0.0,2879.13
1792,189,67.0,2026-06-24,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",2388.32,0.0,5977.06
1793,189,,2026-06-26,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",0.0,0.0,5668.25
1794,189,99.0,2026-07-13,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",17.59,62.38,250.08
1795,189,,2026-08-09,Delivered,,"H.No. 59, Bassi Chowk, Faridabad-207811",0.0,0.0,3543.57
1796,189,89.0,2026-08-24,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",1067.74,0.0,1953.59
1797,189,,2026-08-26,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",0.0,45.66,741.3
1798,189,61.0,2026-09-10,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",1493.14,0.0,4626.28
1799,189,,2026-09-14,Delivered,"H.No. 59, Bassi Chowk, Faridabad-207811","H.No. 59, Bassi Chowk, Faridabad-207811",0.0,72.9,795.6
1800,190,,2025-10-24,Delivered,"23, Sha, Munger-273543","23, Sha, Munger-273543",0.0,0.0,5413.89
1801,190,,2025-11-01,Delivered,"23, Sha, Munger-273543","23, Sha, Munger-273543",0.0,0.0,1046.83
1802,190,,2025-11-29,Delivered,"23, Sha, Munger-273543","23, Sha, Munger-273543",0.0,86.52,979.74
1803,190,,2025-12-20,Delivered,"23, Sha, Munger-273543","23, Sha, Munger-273543",0.0,0.0,1985.38
1804,190,,2025-12-31,Delivered,"23, Sha, Munger-273543","23, Sha, Munger-273543",0.0,45.92,963.79
1805,190,81.0,2026-01-19,Delivered,"23, Sha, Munger-273543","23, Sha, Munger-273543",400.47,0.0,2871.37
1806,190,30.0,2026-03-15,Delivered,"23, Sha, Munger-273543","23, Sha, Munger-273543",183.68,98.31,777.78
1807,190,,2026-03-19,Delivered,"23, Sha, Munger-273543","23, Sha, Munger-273543",0.0,0.0,3265.43
1808,190,68.0,2026-05-05,Delivered,"23, Sha, Munger-273543","23, Sha, Munger-273543",143.95,0.0,2030.49
1809,190,14.0,2026-06-02,Cancelled,"23, Sha, Munger-273543","23, Sha, Munger-273543",139.98,89.76,754.25
1810,190,31.0,2026-06-20,Delivered,"23, Sha, Munger-273543","23, Sha, Munger-273543",1565.83,0.0,3412.97
1811,190,,2026-07-18,Delivered,"23, Sha, Munger-273543","23, Sha, Munger-273543",0.0,0.0,2854.51
1812,190,,2026-08-10,Delivered,"23, Sha, Munger-273543","23, Sha, Munger-273543",0.0,0.0,14368.46
1813,190,10.0,2026-08-24,Delivered,"23, Sha, Munger-273543","23, Sha, Munger-273543",57.73,78.88,507.95
1814,190,,2026-08-26,Delivered,"23, Sha, Munger-273543","23, Sha, Munger-273543",0.0,49.23,575.14
1815,191,,2026-01-21,Delivered,"87, Solanki Ganj, Alwar-633569","87, Solanki Ganj, Alwar-633569",0.0,0.0,1115.56
1816,192,,2025-07-16,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,93.24,876.08
1817,192,91.0,2025-07-22,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",197.33,0.0,1141.43
1818,192,,2025-07-24,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,6455.84
1819,192,,2025-08-18,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,3032.51
1820,192,25.0,2025-08-22,DELIVERED,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",360.38,0.0,1579.22
1821,192,24.0,2025-08-25,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",1022.07,0.0,4934.07
1822,192,66.0,2025-09-10,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",1126.7,0.0,2864.43
1823,192,,2025-09-14,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,5487.12
1824,192,,2025-11-06,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,2954.97
1825,192,26.0,2025-11-10,Delivered,,"254, Chana Ganj, Nangloi Jat 279907",1198.44,0.0,2236.48
1826,192,92.0,2025-12-09,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",322.85,0.0,5361.16
1827,192,,2025-12-13,delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,1786.44
1828,192,,2025-12-18,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,74.59,420.81
1829,192,27.0,2025-12-23,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",395.79,53.1,568.64
1830,192,,23-12-2025,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,3107.56
1831,192,,2025-12-29,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,1866.42
1832,192,,2026-01-03,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,1240.53
1833,192,28.0,05 Jan 2026,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",51.3,61.1,404.4
1834,192,28.0,2026-01-06,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",141.34,0.0,945.91
1835,192,,2026-01-09,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,3639.53
1836,192,,2026-01-16,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,1370.87
1837,192,,2026-01-24,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,97.13,876.51
1838,192,,2026-01-25,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,9590.82
1839,192,64.0,2026-03-07,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",249.45,59.25,703.55
1840,192,3.0,2026-03-14,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",202.38,0.0,1661.17
1841,192,,2026/03/14,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,1182.42
1842,192,30.0,2026-03-16,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",206.37,71.85,835.28
1843,192,,2026-04-11,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,11008.36
1844,192,,2026-04-28,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,73.35,607.63
1845,192,40.0,2026-06-01,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",326.62,0.0,1151.31
1846,192,,2026-06-14,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,1452.76
1847,192,,2026-06-23,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,3405.02
1848,192,,2026-06-24,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,4502.68
1849,192,,2026-07-17,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,58.14,658.03
1850,192,,2026-08-01,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,2767.82
1851,192,,2026-08-01,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,2422.62
1852,192,,2026-08-08,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,2789.16
1853,192,,2026-08-15,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,1768.8
1854,192,,2026-08-22,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,0.0,8831.84
1855,192,33.0,2026-08-26,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",1344.14,0.0,5383.3
1856,192,94.0,2026-08-30,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",52.07,73.47,456.05
1857,192,,2026-09-09,Delivered,"254, Chana Ganj, Nangloi Jat 279907","254, Chana Ganj, Nangloi Jat 279907",0.0,65.9,951.76
1858,193,26.0,2025-11-10,Delivered,"50/85, Choudhry Nagar, Ambarnath-905528","50/85, Choudhry Nagar, Ambarnath-905528",239.77,74.14,521.59
1859,194,,2026-03-23,Delivered,"H.No. 77, Vyas Circle, Nandyal 795137","H.No. 77, Vyas Circle, Nandyal 795137",0.0,0.0,1458.85
1860,194,,2026-03-23,Delivered,"H.No. 77, Vyas Circle, Nandyal 795137","H.No. 77, Vyas Circle, Nandyal 795137",0.0,0.0,1477.93
1861,194,,2026-03-24,Delivered,"H.No. 77, Vyas Circle, Nandyal 795137","H.No. 77, Vyas Circle, Nandyal 795137",0.0,0.0,1799.24
1862,194,70.0,2026-03-24,Delivered,"H.No. 77, Vyas Circle, Nandyal 795137","H.No. 77, Vyas Circle, Nandyal 795137",1129.07,0.0,4816.53
1863,194,,2026-03-24,Delivered,"H.No. 77, Vyas Circle, Nandyal 795137","H.No. 77, Vyas Circle, Nandyal 795137",0.0,0.0,2785.97
1864,195,,2024-08-14,DELIVERED,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,76.89,970.64
1865,195,,2024-08-23,Cancelled,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,0.0,1916.95
1866,195,,2024-08-28,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,0.0,5930.73
1867,195,,2024-11-19,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,58.38,1044.88
1868,195,,2025-09-01,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,0.0,1458.85
1869,195,69.0,2025-09-04,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",660.55,0.0,1173.8
1870,195,,2025-10-12,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,55.6,737.87
1871,195,,2025-10-13,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,0.0,4682.02
1872,195,,2025-10-23,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,94.16,789.8
1873,195,,2026-01-11,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,44.14,826.58
1874,195,,2026-01-21,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,58.89,905.04
1875,195,,2026-01-24,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,0.0,1527.7
1876,195,,2026-01-31,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,0.0,1689.68
1877,195,,2026-03-04,Delivered,,"H.No. 67, Manne Nagar, Rajkot-385695",0.0,0.0,3833.9
1878,195,,2026-03-09,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,0.0,2954.08
1879,195,,2026-03-20,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,0.0,2332.91
1880,195,,2026-06-06,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",0.0,0.0,1087.25
1881,195,9.0,14-06-2026,Delivered,"H.No. 67, Manne Nagar, Rajkot-385695","H.No. 67, Manne Nagar, Rajkot-385695",364.44,0.0,788.85
1882,196,,2026-06-25,Delivered,"29, Wason Street, South Dumdum 223105","29, Wason Street, South Dumdum 223105",0.0,0.0,3173.93
1883,197,,2025-08-11,Delivered,"27, Dugal Path, Bongaigaon 474929","27, Dugal Path, Bongaigaon 474929",0.0,0.0,1977.46
1884,197,,2025-10-23,Delivered,"27, Dugal Path, Bongaigaon 474929","27, Dugal Path, Bongaigaon 474929",0.0,0.0,2568.4
1885,197,,2025-10-31,Delivered,"27, Dugal Path, Bongaigaon 474929","27, Dugal Path, Bongaigaon 474929",0.0,0.0,1030.13
1886,197,75.0,2025-11-03,Cancelled,"27, Dugal Path, Bongaigaon 474929","27, Dugal Path, Bongaigaon 474929",1083.31,0.0,1892.83
1887,197,,2025-11-24,Delivered,,"27, Dugal Path, Bongaigaon 474929",0.0,89.22,613.68
1888,197,,2025-12-24,delivered,"27, Dugal Path, Bongaigaon 474929","27, Dugal Path, Bongaigaon 474929",0.0,0.0,1287.64
1889,198,,2024-11-26,Delivered,,"39/83, Hayre Road, Gwalior 186375",0.0,63.14,956.89
1890,198,,2024-12-01,Delivered,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",0.0,0.0,1131.27
1891,198,18.0,2024-12-25,Delivered,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",483.56,0.0,657.17
1892,198,47.0,2024-12-26,Delivered,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",2729.61,0.0,4568.82
1893,198,,2024-12-27,Delivered,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",0.0,0.0,6549.09
1894,198,,2025-01-14,Delivered,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",0.0,0.0,4474.78
1895,198,,2025-03-16,Delivered,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",0.0,0.0,1985.38
1896,198,82.0,2025-05-18,Delivered,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",477.43,0.0,887.05
1897,198,,2025-11-28,Delivered,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",0.0,0.0,3395.05
1898,198,,2025-12-21,Delivered,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",0.0,55.54,948.76
1899,198,,2025-12-25,Delivered,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",0.0,0.0,1051.82
1900,198,,2026-01-09,Cancelled,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",0.0,0.0,1290.93
1901,198,79.0,2026-01-12,Cancelled,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",120.74,59.07,860.75
1902,198,,2026-01-26,Cancelled,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",0.0,0.0,8033.82
1903,198,3.0,2026-05-20,Delivered,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",275.25,0.0,2259.27
1904,198,,2026-05-24,Delivered,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",0.0,0.0,2354.55
1905,198,,2026-06-10,Delivered,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",0.0,94.22,656.69
1906,198,,2026-08-12,Delivered,"39/83, Hayre Road, Gwalior 186375","39/83, Hayre Road, Gwalior 186375",0.0,0.0,4433.79
1907,199,,2024-12-26,Delivered,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",0.0,0.0,5709.78
1908,199,19.0,2025-01-02,Delivered,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",105.06,96.71,732.02
1909,199,,2025/01/03,Delivered,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",0.0,0.0,2419.78
1910,199,,2025-01-08,Delivered,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",0.0,0.0,1939.6
1911,199,,2025-01-29,Cancelled,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",0.0,54.08,579.99
1912,199,,2025-04-06,Delivered,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",0.0,0.0,2510.6
1913,199,25.0,2025-04-29,Delivered,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",513.02,0.0,2248.11
1914,199,22.0,2025-06-16,Delivered,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",1046.96,0.0,1103.3
1915,199,,2025-06-19,Delivered,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",0.0,0.0,2954.08
1916,199,,2025-06-20,delivered,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",0.0,0.0,5355.91
1917,199,,2025-08-04,Delivered,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",0.0,0.0,6326.58
1918,199,65.0,2025-08-14,Delivered,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",1837.62,0.0,6190.42
1919,199,66.0,2025-08-21,Delivered,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",109.77,97.26,376.33
1920,199,,2025-08-25,Delivered,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",0.0,0.0,1916.95
1921,199,,2025-08-26,Delivered,"76/742, Sachdeva Marg, Dharmavaram 234785","76/742, Sachdeva Marg, Dharmavaram 234785",0.0,0.0,1432.98
1922,200,9.0,2023-12-30,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",282.26,69.38,680.34
1923,200,,2023-12-31,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",0.0,0.0,6008.65
1924,200,,2024-01-06,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",0.0,0.0,5553.54
1925,200,,01/23/2024,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",0.0,55.79,432.88
1926,200,55.0,2024-01-23,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",150.95,0.0,2229.97
1927,200,,2024-03-18,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",0.0,0.0,3264.62
1928,200,,2024-04-04,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",0.0,0.0,7484.67
1929,200,,2024-04-10,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",0.0,0.0,3021.33
1930,200,,2024-07-29,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",0.0,0.0,7438.07
1931,200,14.0,2024-08-15,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",707.28,0.0,3357.54
1932,200,,2024-08-27,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",0.0,0.0,3183.54
1933,200,,2024-09-28,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",0.0,89.81,744.17
1934,200,,2024-10-11,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",0.0,0.0,1328.9
1935,200,,2024-11-14,DELIVERED,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",0.0,0.0,7750.88
1936,200,47.0,2025-01-01,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",745.43,0.0,1247.71
1937,200,,2025-01-01,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",0.0,0.0,2917.76
1938,200,,2025-01-24,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",0.0,68.95,455.15
1939,200,,2025-01-30,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",0.0,0.0,16264.5
1940,200,46.0,2025-03-07,Delivered,"47/87, Bala Ganj, Jamnagar 471462","47/87, Bala Ganj, Jamnagar 471462",274.84,63.44,758.4
